Vote No#,Department,Programme No#,Programme,Subprogramme No#,Subprogramme,econClass_L1,econClass_L2,econClass_L3,econClass_L4,econClass_L5,IYM_econLowestLevel,Item_Lowest_Level,Assets_Level_1,Assets_Level_2,Assets_Level_3,Assets_Level_4,Assets_Level_5,Assets_Level_6,Assets_Lowest_Level,Project_Level_1,Project_Level_2,Project_Level_3,Project_Level_4,Project_Level_5,Project_Level_6,Project_Level_7,Project_Level_8,Project_Level_9,Project_Level_10,Project_Level_11,Project_Lowest_Level,Responsibility_Level_2,Responsibility_Level_3,Responsibility_Level_4,Responsibility_Level_5,Responsibility_Level_6,Responsibility_Level_7,Responsibility_Level_8,Responsibility_Level_9,Responsibility_Level_10,Responsibility_Level_11,Responsibility_Level_12,Responsibility_Level_13,Responsibility_Level_14,Responsibility_Level_15,Responsibility_Lowest_Level,Fund_Level_1,Fund_Level_2,Fund_Level_3,Fund_Level_4,Fund_Level_5,Fund_Level_6,Fund_Level_7,Fund_Level_8,Fund_Lowest_Level,Infrastructure_Level_1,Infrastructure_Level_2,Infrastructure_Level_3,Infrastructure_Level_4,Infrastructure_Level_5,Infrastructure_Level_6,Infrastructure_Lowest_Level,Item_Level_1,Item_Level_2,Item_Level_3,Item_Level_4,Item_Level_5,Item_Level_6,Item_Level_7,Item_Level_8,Regional_ID_Level_1,Regional_ID_Level_2,Regional_ID_Level_3,Regional_ID_Level_4,Regional_ID_Level_5,Regional_ID_Level_6,Regional_ID_Level_7,Regional_ID_Level_8,Regional_ID_Lowest_Level,Budget,AdjustmentBudget,April,May,June,July,August,September,October,November,December,January,February,March,Q1,Q2,Q3,Q4,Financial_Year
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: T MOFUTSANYANE 17,LO PHUTHADITJABA 17,,,,,,,,LO PHUTHADITJABA 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,2.37,4.20192,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.40976,3.74784,22.32656,8.94192,7.11,7.11,28.48416,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,GAUTENG 17,GAUTENG 17,METRO MUN: EKURHULENI 17,MO ALBERTON 17,,,,,,,,MO ALBERTON 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,GAUTENG 17,,,,,,GAUTENG 17,0,0,474,474,474,474,474,474,474,474,474,474,474,948,1422,1422,1422,1896,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,GAUTENG 17,GAUTENG 17,METRO MUN: TSHWANE 17,MO TEMBA (MORETELE) 17,,,,,,,,MO TEMBA (MORETELE) 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,GAUTENG 17,,,,,,GAUTENG 17,0,0,23.31104,23.31104,23.31104,23.31104,23.31104,25.38128,24.00112,24.00112,24.00112,24.00112,24.00112,24.00112,69.93312,72.00336,72.00336,72.00336,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: SISONKE 17,MO IXOPO 17,,,,,,,,MO IXOPO 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,14.5694,14.5694,14.5694,14.5694,14.5694,15.8633,15.0007,15.0007,15.0007,15.0007,15.0007,15.0007,43.7082,45.0021,45.0021,45.0021,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMGUNGUNDLOVU 17,MO HOWICK 17,,,,,,,,MO HOWICK 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,1.45694,1.45694,1.45694,1.45694,1.45694,1.58633,1.50007,1.50007,1.50007,1.50007,1.50007,1.50007,4.37082,4.50021,4.50021,4.50021,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMKHANYAKUDE 17,DMO UMKHANYAKUDE 17,,,,,,,,DMO UMKHANYAKUDE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,14.5694,14.5694,14.5694,14.5694,14.5694,15.77704,15.0007,15.0007,15.0007,15.0007,15.0007,15.0007,43.7082,44.91584,45.0021,45.0021,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,GAUTENG 17,GAUTENG 17,METRO MUN: EKURHULENI 17,MO BRAKPAN 17,,,,,,,,MO BRAKPAN 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,GAUTENG 17,,,,,,GAUTENG 17,0,0,474,474,474,474,474,474,474,474,474,474,474,474,1422,1422,1422,1422,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: SISONKE 17,MO KOKSTAD 17,,,,,,,,MO KOKSTAD 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,6.10362,1896,5688,5688,5688,9.89562,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMKHANYAKUDE 17,MO MBAZWANA 17,,,,,,,,MO MBAZWANA 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,5.82776,5.82776,5.82776,5.82776,5.82776,6.34532,4.50021,4.50021,4.50021,4.50021,4.50021,4.50021,17.48328,18.00084,13.50063,13.50063,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UTHUNGULU 17,LO UTHUNGULU 17,,,,,,,,LO UTHUNGULU 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,44.1252,44.1252,44.1252,44.1252,44.1252,48.0069,45.4191,45.4191,45.4191,43.91903,43.91903,42.41896,132.3756,136.2573,136.2573,130.25702,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:SERVICE BONUS (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: T MOFUTSANYANE 17,MO HARRISMITH 17,,,,,,,,MO HARRISMITH 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:SERVICE BONUS (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,11.85775,0,50.67725,0,0,19.87425,39.7485,94.69325,28.4405,63773,0,0,62535,19.87425,162.88225,63773,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:SERVICE BONUS (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: XHARIEP 17,MO KOFFIEFONTEIN 17,,,,,,,,MO KOFFIEFONTEIN 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:SERVICE BONUS (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,0,0,56.55725,59.1175,0,78.67625,23.1175,51507,20.17225,38.62075,0,0,56.55725,137.79375,94.79675,38.62075,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMKHANYAKUDE 17,MO INGWAVUMA 17,,,,,,,,MO INGWAVUMA 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,948,948,948,948,948,948,948,948,948,948,948,948,2844,2844,2844,2844,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,LIMPOPO 17,LIMPOPO 17,DISTR MUN: GRT SEKHUKHUNE 17,LO JANE FURSE 17,,,,,,,,LO JANE FURSE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,LIMPOPO 17,,,,,,LIMPOPO 17,0,0,5.34378,3318,3318,3318,3318,3318,3318,3318,3318,3318,10.38879,3318,11.97978,9954,9954,17.02479,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UTHUNGULU 17,PSP ESIKHAWINI 17,,,,,,,,PSP ESIKHAWINI 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,2.91388,2.91388,2.91388,2.91388,2.91388,3.17266,3.00014,3.00014,3.00014,3.00014,3.00014,3.00014,8.74164,9.00042,9.00042,9.00042,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:HOUSING ALLOWANCE (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: ZULULAND 17,MO NGOTSHANE (PONGOLA) 17,,,,,,,,MO NGOTSHANE (PONGOLA) 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:OTH NON-PENS ALLOW:RES,S&W:HOUSING ALLOWANCE (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,13.11246,13.11246,13.11246,13.11246,13.11246,14.27697,13.50063,13.50063,13.50063,13.50063,13.50063,13.50063,39.33738,40.50189,40.50189,40.50189,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Salaries and wages,Salaries and wages,Salaries and wages,S&W:CMPNS/CIRCM (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,LIMPOPO 17,LIMPOPO 17,DISTR MUN: WATERBERG 17,LO MOKOPANE 17,,,,,,,,LO MOKOPANE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SALARIES AND WAGES,SALARIES & WAGES RESIDENTS,SAL&WAGES:NON PENSIONABLE(RES),SAL&WAGES:COMPENS/CIRCUMSTAN:RES,S&W:CMPNS/CIRCM (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,LIMPOPO 17,,,,,,LIMPOPO 17,0,0,3.5489,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,7.22841,2.37,8.2889,7.11,7.11,11.96841,2021
